study_time,absences,failures,G1,G2,internet,higher_edu,activities,romantic,family_support_num,gender_bin,high_absence,study_efficiency
0.08365294968062233,0.9360261846786041,-0.3743051181921297,-0.874569782267105,-0.5392977905705323,0.5506476653955981,0.34491378233027914,1.0297171749162293,-0.7634964500692145,1.3607940682495665,0.8333768482981594,-0.2857738033247041,-0.7316713241322597
-1.122808480157685,0.5047297744149093,1.3126672547710103,-0.510025280859686,-0.5392977905705323,-1.8160432938212439,0.34491378233027914,-0.9711404493970425,1.3097637846375647,-1.4743755956155016,0.8333768482981594,-0.2857738033247041,0.7877963742863737
1.2901143795189296,0.5047297744149093,-0.3743051181921297,1.677241727584828,1.5215712933172525,0.5506476653955981,0.34491378233027914,1.0297171749162293,1.3097637846375647,1.3607940682495665,0.8333768482981594,-0.2857738033247041,-0.3227780232289066
0.08365294968062233,-0.35786304611248015,-0.3743051181921297,0.21906372195515192,-0.1958196099225682,-1.8160432938212439,0.34491378233027914,-0.9711404493970425,1.3097637846375647,-0.056790763682967545,-1.1999373417225379,-0.2857738033247041,-0.3076338268991528
-1.122808480157685,0.28908156928306195,1.3126672547710103,-0.874569782267105,-0.5392977905705323,0.5506476653955981,0.34491378233027914,-0.9711404493970425,1.3097637846375647,1.3607940682495665,0.8333768482981594,-0.2857738033247041,0.6111140837725789
0.08365294968062233,-0.7891594563761749,-0.3743051181921297,-0.14548077945226706,-0.5392977905705323,0.5506476653955981,0.34491378233027914,-0.9711404493970425,-0.7634964500692145,-0.056790763682967545,0.8333768482981594,-0.2857738033247041,-0.519652575515706
1.2901143795189296,-0.7891594563761749,-0.3743051181921297,1.3126972261774088,1.1780931126692884,0.5506476653955981,0.34491378233027914,1.0297171749162293,1.3097637846375647,-0.056790763682967545,0.8333768482981594,-0.2857738033247041,-0.4742199865264447
0.08365294968062233,1.1516743898104516,4.6866120006972904,-0.510025280859686,-0.8827759712184965,0.5506476653955981,0.34491378233027914,-0.9711404493970425,-0.7634964500692145,-0.056790763682967545,-1.1999373417225379,-0.2857738033247041,-0.7316713241322597
-1.122808480157685,1.7986190052059936,1.3126672547710103,-1.2391142836745241,-0.1958196099225682,0.5506476653955981,-2.8992752717617685,-0.9711404493970425,1.3097637846375647,-1.4743755956155016,-1.1999373417225379,3.499271061118826,0.6111140837725789
-1.122808480157685,0.9360261846786041,-0.3743051181921297,-0.14548077945226706,0.14765857072539595,0.5506476653955981,0.34491378233027914,-0.9711404493970425,-0.7634964500692145,-0.056790763682967545,-1.1999373417225379,-0.2857738033247041,1.3178432458277574
0.08365294968062233,-0.35786304611248015,-0.3743051181921297,-0.14548077945226706,-0.1958196099225682,0.5506476653955981,0.34491378233027914,-0.9711404493970425,1.3097637846375647,1.3607940682495665,0.8333768482981594,-0.2857738033247041,-0.41364320120742915
0.08365294968062233,-0.7891594563761749,-0.3743051181921297,-0.14548077945226706,-0.8827759712184965,0.5506476653955981,0.34491378233027914,1.0297171749162293,-0.7634964500692145,1.3607940682495665,-1.1999373417225379,-0.2857738033247041,-0.6256619498239828
-1.122808480157685,0.5047297744149093,-0.3743051181921297,0.9481527247699899,0.8346149320213242,0.5506476653955981,0.34491378233027914,1.0297171749162293,-0.7634964500692145,-0.056790763682967545,-1.1999373417225379,-0.2857738033247041,2.2012546983967303
0.08365294968062233,0.0734333641512146,1.3126672547710103,-0.874569782267105,-0.1958196099225682,0.5506476653955981,0.34491378233027914,-0.9711404493970425,-0.7634964500692145,-0.056790763682967545,-1.1999373417225379,-0.2857738033247041,-0.6256619498239828
-1.122808480157685,0.28908156928306195,-0.3743051181921297,0.21906372195515192,0.4911367513733601,0.5506476653955981,0.34491378233027914,1.0297171749162293,1.3097637846375647,1.3607940682495665,-1.1999373417225379,-0.2857738033247041,1.6712078268553467
-1.122808480157685,0.0734333641512146,-0.3743051181921297,-0.510025280859686,-0.5392977905705323,0.5506476653955981,0.34491378233027914,-0.9711404493970425,-0.7634964500692145,-0.056790763682967545,0.8333768482981594,-0.2857738033247041,0.7877963742863737
1.2901143795189296,-0.7891594563761749,-0.3743051181921297,0.9481527247699899,0.8346149320213242,0.5506476653955981,0.34491378233027914,-0.9711404493970425,1.3097637846375647,-0.056790763682967545,-1.1999373417225379,-0.2857738033247041,-0.6256619498239828
